Beneficiary_Geographic_Level,Beneficiary_Geographic_Description,Beneficiary_Geographic_Code,Beneficiary_Age_Level,Beneficiary_Demographic_Level,Beneficiary_Demographic_Description,Beneficiary_Multiple_Chronic_Condition_Group,Prevalence,Total_Medicare_Standardized_Per_Capita_Spending,Total_Medicare_Per_Capita_Spending,Hospital_Readmission_Rate,"Emergency_Room_Visits_per_1,000_Beneficiaries"
State,Michigan,26,<65,Race,Asian Pacific Islander,6+,0.131,35716.0339,37558.3837,0.2698,2234.8178
State,Michigan,26,<65,Race,Hispanic,2 to 3,0.285,6618.3609,6455.882,0.0905,979.3814
State,Michigan,26,<65,Race,Hispanic,4 to 5,0.1974,13140.0675,13562.2342,0.1834,1658.4821
State,Michigan,26,<65,Race,Hispanic,6+,0.1629,30691.1099,32510.9871,0.2434,3475.2029
State,Michigan,26,<65,Race,Native American,6+,0.1706,32735.7451,35337.8139,0.3475,3575.7576
State,Michigan,26,<65,Race,non-Hispanic Black,0 to 1,0.3118,2166.974,2207.6591,0.0886,514.8115
State,Michigan,26,<65,Race,non-Hispanic Black,2 to 3,0.2442,7046.3207,7226.3796,0.1348,1106.4265
State,Michigan,26,<65,Race,non-Hispanic Black,4 to 5,0.2039,13487.3099,14095.639,0.1741,1633.0293
State,Michigan,26,<65,Race,non-Hispanic Black,6+,0.2402,35653.4374,38971.871,0.3229,3402.3974
State,Michigan,26,<65,Race,non-Hispanic White,0 to 1,0.3821,2356.4695,2277.563,0.0773,357.6131
State,Michigan,26,<65,Race,non-Hispanic White,2 to 3,0.2804,6434.0247,6375.4961,0.1018,814.4053
State,Michigan,26,<65,Race,non-Hispanic White,4 to 5,0.1847,11609.3502,11806.2828,0.1281,1323.294
State,Michigan,26,<65,Race,non-Hispanic White,6+,0.1528,31253.3784,32977.6057,0.2748,3181.9546
State,Michigan,26,All,Race,Asian Pacific Islander,0 to 1,0.3587,1298.1084,1285.8949,0.0,116.0991
State,Michigan,26,All,Race,Asian Pacific Islander,2 to 3,0.2897,4270.4626,4400.6017,0.0792,293.723
State,Michigan,26,All,Race,Asian Pacific Islander,4 to 5,0.2038,8123.7587,8483.2033,0.0854,558.2425
State,Michigan,26,All,Race,Asian Pacific Islander,6+,0.1478,28463.352,30445.537,0.2515,1689.2019
State,Michigan,26,All,Race,Hispanic,2 to 3,0.2784,5056.6939,5064.1981,0.0653,568.5924
State,Michigan,26,All,Race,Hispanic,4 to 5,0.214,10053.1246,10434.4603,0.1309,1008.8927
State,Michigan,26,All,Race,Hispanic,6+,0.1888,30281.0748,32130.1983,0.2267,2595.2952
State,Michigan,26,All,Race,Native American,4 to 5,0.2252,9567.8214,10006.0143,0.1058,1098.6667
State,Michigan,26,All,Race,Native American,6+,0.2092,30154.0861,32431.458,0.2532,2657.4163
State,Michigan,26,All,Race,non-Hispanic Black,0 to 1,0.2561,1609.1536,1631.3185,0.0714,314.5077
State,Michigan,26,All,Race,non-Hispanic Black,2 to 3,0.2409,5334.9379,5486.0372,0.097,682.8351
State,Michigan,26,All,Race,non-Hispanic Black,4 to 5,0.2226,10497.5947,11031.1304,0.1321,1039.8626
State,Michigan,26,All,Race,non-Hispanic Black,6+,0.2804,33464.163,36482.3298,0.2793,2546.772
State,Michigan,26,All,Race,non-Hispanic White,0 to 1,0.3008,1972.065,1941.1293,0.0542,180.7677
State,Michigan,26,All,Race,non-Hispanic White,2 to 3,0.2889,5305.8083,5363.5348,0.0657,410.7798
State,Michigan,26,All,Race,non-Hispanic White,4 to 5,0.2185,10026.8908,10349.0168,0.0947,742.1268
State,Michigan,26,All,Race,non-Hispanic White,6+,0.1918,28173.2235,29796.0607,0.2214,1987.4208
State,Minnesota,27,65+,Race,Asian Pacific Islander,4 to 5,0.1588,10608.0805,11844.7706,0.0898,711.7438
State,Minnesota,27,65+,Race,Asian Pacific Islander,6+,0.0774,29117.2236,34019.7165,0.2218,1839.4161
State,Minnesota,27,65+,Race,Hispanic,4 to 5,0.1608,12103.4183,13581.2627,0.1329,807.7754
State,Minnesota,27,65+,Race,Hispanic,6+,0.1156,29704.6973,33994.8758,0.2573,2090.0901
State,Minnesota,27,65+,Race,Native American,4 to 5,0.212,11278.8974,11939.2083,0.1221,1099.2218
State,Minnesota,27,65+,Race,Native American,6+,0.228,33238.4768,36679.5131,0.2682,2920.434
State,Minnesota,27,65+,Race,non-Hispanic Black,2 to 3,0.2615,4792.4578,5252.3272,0.1216,572.2937
State,Minnesota,27,65+,Race,non-Hispanic Black,4 to 5,0.192,10686.9277,11972.3006,0.1448,954.6392
State,Minnesota,27,65+,Race,non-Hispanic Black,6+,0.1593,33255.9813,38987.4953,0.2667,2735.4037
State,Minnesota,27,65+,Race,non-Hispanic White,0 to 1,0.397,1794.97,1834.4094,0.049,131.2728
State,Minnesota,27,65+,Race,non-Hispanic White,2 to 3,0.2815,6004.2316,6379.2461,0.0632,392.8474
State,Minnesota,27,65+,Race,non-Hispanic White,4 to 5,0.1874,11958.5601,13107.7505,0.1033,795.1802
State,Minnesota,27,65+,Race,non-Hispanic White,6+,0.134,28383.5411,32066.0238,0.204,1868.7951
State,Minnesota,27,<65,Race,Asian Pacific Islander,2 to 3,0.2919,6933.1513,7455.3418,0.1496,663.3222
State,Minnesota,27,<65,Race,Asian Pacific Islander,4 to 5,0.1542,16550.1559,18880.3017,0.1386,1061.1814
State,Minnesota,27,<65,Race,Asian Pacific Islander,6+,0.0716,36175.2602,41492.4538,0.3149,3209.0909
State,Minnesota,27,<65,Race,Hispanic,4 to 5,0.1827,14769.1359,16291.7956,0.1784,1951.4768
State,Minnesota,27,<65,Race,Hispanic,6+,0.1261,34325.1772,38665.1203,0.2288,3776.7584
State,Minnesota,27,<65,Race,Native American,2 to 3,0.2827,8362.8879,9106.5222,0.1594,1268.7688
State,Minnesota,27,<65,Race,Native American,4 to 5,0.1728,15604.8785,16754.5063,0.118,2203.9312
State,Minnesota,27,<65,Race,Native American,6+,0.1715,42105.1097,47907.4564,0.3697,5277.2277
State,Minnesota,27,<65,Race,non-Hispanic Black,0 to 1,0.3578,1991.9729,2111.4505,0.0872,645.4172
State,Minnesota,27,<65,Race,non-Hispanic Black,2 to 3,0.2888,7878.3623,8694.2968,0.1549,1411.1864
State,Minnesota,27,<65,Race,non-Hispanic Black,4 to 5,0.1884,13969.0161,15898.8971,0.1654,2079.4805
State,Minnesota,27,<65,Race,non-Hispanic Black,6+,0.165,35664.7638,42549.4918,0.336,4299.7033
State,Minnesota,27,<65,Race,non-Hispanic White,0 to 1,0.4564,2710.6799,2774.3437,0.0934,376.4936
State,Minnesota,27,<65,Race,non-Hispanic White,2 to 3,0.2853,7878.6476,8310.9227,0.127,996.6206
State,Minnesota,27,<65,Race,non-Hispanic White,4 to 5,0.1527,14996.0096,16358.3164,0.1748,1783.6946
State,Minnesota,27,<65,Race,non-Hispanic White,6+,0.1056,34019.255,38487.5102,0.271,3608.8556
State,Minnesota,27,All,Race,Asian Pacific Islander,2 to 3,0.2813,5486.7747,5929.4319,0.101,482.7957
State,Minnesota,27,All,Race,Asian Pacific Islander,4 to 5,0.1567,13326.7521,15063.7298,0.1165,871.6216
State,Minnesota,27,All,Race,Asian Pacific Islander,6+,0.0747,32260.4787,37347.6562,0.268,2449.3927
State,Minnesota,27,All,Race,Hispanic,4 to 5,0.1712,13451.9243,14952.4394,0.1564,1386.3394
State,Minnesota,27,All,Race,Hispanic,6+,0.1206,31993.935,36308.7696,0.2421,2925.7576
State,Minnesota,27,All,Race,Native American,2 to 3,0.2736,6587.4319,7052.3853,0.1327,918.9602
State,Minnesota,27,All,Race,Native American,4 to 5,0.1926,13190.5959,14067.1413,0.12,1587.405
State,Minnesota,27,All,Race,Native American,6+,0.2002,36981.5485,41419.4181,0.3182,3915.3605
State,Minnesota,27,All,Race,non-Hispanic Black,0 to 1,0.3675,1662.3431,1747.5186,0.0848,478.5243
State,Minnesota,27,All,Race,non-Hispanic Black,2 to 3,0.2798,6923.9067,7629.7119,0.1477,1151.7209
State,Minnesota,27,All,Race,non-Hispanic Black,4 to 5,0.1896,12869.3181,14583.25,0.1597,1702.5907
State,Minnesota,27,All,Race,non-Hispanic Black,6+,0.1631,34886.0209,41397.9226,0.3156,3793.9759
State,Minnesota,27,All,Race,non-Hispanic White,0 to 1,0.4106,2027.5212,2073.1125,0.0692,193.5484
State,Minnesota,27,All,Race,non-Hispanic White,2 to 3,0.2824,6436.8529,6825.0833,0.0835,532.2002
State,Minnesota,27,All,Race,non-Hispanic White,4 to 5,0.1795,12548.8585,13739.4659,0.1213,987.2882
State,Minnesota,27,All,Race,non-Hispanic White,6+,0.1275,29450.0361,33281.2173,0.2195,2198.0818
State,Mississippi,28,65+,Race,Asian Pacific Islander,0 to 1,0.3836,1274.049,1148.7808,0.0,118.1684
State,Mississippi,28,65+,Race,Asian Pacific Islander,6+,0.1042,29906.9094,27537.2828,0.2476,1989.1304
State,Mississippi,28,65+,Race,Hispanic,0 to 1,0.358,1417.4793,1258.8563,0.0,150.1377
State,Mississippi,28,65+,Race,Hispanic,2 to 3,0.2643,4540.4468,4258.8774,0.0,363.806
State,Mississippi,28,65+,Race,Hispanic,6+,0.1657,31061.4932,28445.2488,0.2308,2217.2619
State,Mississippi,28,65+,Race,Native American,2 to 3,0.2821,7491.7973,6782.9272,0.0,439.0244
State,Mississippi,28,65+,Race,Native American,6+,0.2317,55055.1937,50531.9817,0.3722,2277.2277
State,Mississippi,28,65+,Race,non-Hispanic Black,0 to 1,0.2497,1368.5772,1243.2387,0.0607,184.7698
State,Mississippi,28,65+,Race,non-Hispanic Black,2 to 3,0.2908,5125.4686,4719.2132,0.0701,483.7027
State,Mississippi,28,65+,Race,non-Hispanic Black,4 to 5,0.2513,11227.6641,10405.4429,0.125,932.3016
State,Mississippi,28,65+,Race,non-Hispanic Black,6+,0.2082,34472.8997,31970.9503,0.2441,2449.3597
State,Mississippi,28,65+,Race,non-Hispanic White,0 to 1,0.2689,2194.0043,1996.246,0.0591,131.0173
State,Mississippi,28,65+,Race,non-Hispanic White,2 to 3,0.2984,5613.9643,5171.7322,0.0591,325.3273
State,Mississippi,28,65+,Race,non-Hispanic White,4 to 5,0.2409,10885.5981,10060.4687,0.096,649.1131
State,Mississippi,28,65+,Race,non-Hispanic White,6+,0.1918,29525.2823,27242.1659,0.2092,1807.8076
State,Mississippi,28,<65,Race,Asian Pacific Islander,0 to 1,0.3949,1196.2163,1136.4082,0.0,211.0092
State,Mississippi,28,<65,Race,Hispanic,0 to 1,0.3901,2478.694,2317.0315,0.0,626.5823
State,Mississippi,28,<65,Race,Hispanic,6+,0.1605,29853.315,27552.1249,0.2878,3392.3077
State,Mississippi,28,<65,Race,Native American,0 to 1,0.3096,2314.3878,2234.0288,0.0,327.4336
State,Mississippi,28,<65,Race,Native American,6+,0.2055,53676.8003,48987.81,0.2019,2733.3333
State,Mississippi,28,<65,Race,non-Hispanic Black,0 to 1,0.3398,2637.0212,2474.3248,0.1113,566.8729
State,Mississippi,28,<65,Race,non-Hispanic Black,2 to 3,0.2913,8556.8791,8028.9734,0.1473,1124.2467
State,Mississippi,28,<65,Race,non-Hispanic Black,4 to 5,0.2152,15153.7245,14281.5349,0.1537,1717.1351
State,Mississippi,28,<65,Race,non-Hispanic Black,6+,0.1537,39057.4993,36797.8388,0.2964,3725.1833
State,Mississippi,28,<65,Race,non-Hispanic White,0 to 1,0.3421,2575.6622,2332.2173,0.0814,399.4044
State,Mississippi,28,<65,Race,non-Hispanic White,2 to 3,0.2844,7327.8591,6799.954,0.1071,874.5349
State,Mississippi,28,<65,Race,non-Hispanic White,4 to 5,0.2101,12216.4514,11374.457,0.1348,1395.672
State,Mississippi,28,<65,Race,non-Hispanic White,6+,0.1634,31111.0771,29138.9604,0.2612,3065.2278
State,Mississippi,28,All,Race,Asian Pacific Islander,0 to 1,0.3851,1263.2554,1147.065,0.0,131.0433
State,Mississippi,28,All,Race,Asian Pacific Islander,6+,0.1053,31315.6672,29008.5905,0.247,2162.7907
State,Mississippi,28,All,Race,Hispanic,0 to 1,0.3672,1739.3064,1579.7616,0.0,294.6257
State,Mississippi,28,All,Race,Hispanic,4 to 5,0.2065,12637.5461,11671.0202,0.1173,974.4027
State,Mississippi,28,All,Race,Hispanic,6+,0.1642,30724.4478,28196.094,0.2474,2545.0644
State,Mississippi,28,All,Race,Native American,6+,0.2197,54467.8101,49873.954,0.3099,2471.5909
State,Mississippi,28,All,Race,non-Hispanic Black,0 to 1,0.2822,1919.5047,1777.9405,0.0977,350.7299
State,Mississippi,28,All,Race,non-Hispanic Black,2 to 3,0.291,6364.6966,5914.5082,0.1112,715.0304
State,Mississippi,28,All,Race,non-Hispanic Black,4 to 5,0.2383,12506.5905,11668.0919,0.1369,1187.9635
State,Mississippi,28,All,Race,non-Hispanic Black,6+,0.1885,35821.2443,33390.5527,0.2616,2824.5832
State,Mississippi,28,All,Race,non-Hispanic White,0 to 1,0.2805,2268.0996,2061.4716,0.0664,183.1221
State,Mississippi,28,All,Race,non-Hispanic White,2 to 3,0.2962,5875.941,5420.6133,0.0705,409.2762
State,Mississippi,28,All,Race,non-Hispanic White,4 to 5,0.236,11074.1672,10246.6482,0.103,754.8933
State,Mississippi,28,All,Race,non-Hispanic White,6+,0.1873,29745.5867,27505.6754,0.2176,1982.493
State,Missouri,29,65+,Race,Asian Pacific Islander,4 to 5,0.2029,8257.1374,8219.8254,0.0914,551.9324
State,Missouri,29,65+,Race,Asian Pacific Islander,6+,0.1154,26083.746,26445.3603,0.2108,1596.603
State,Missouri,29,65+,Race,Hispanic,0 to 1,0.3545,1323.0125,1234.3985,0.0,152.5606
State,Missouri,29,65+,Race,Hispanic,2 to 3,0.2756,4770.014,4573.6752,0.1061,380.0277
State,Missouri,29,65+,Race,Hispanic,4 to 5,0.207,9665.1751,9465.3428,0.1004,736.8421
State,Missouri,29,65+,Race,Hispanic,6+,0.163,28530.6458,28445.37,0.2005,1828.8394
State,Missouri,29,65+,Race,Native American,0 to 1,0.245,1203.1726,1170.6209,0.0,114.7541
State,Missouri,29,65+,Race,Native American,2 to 3,0.2316,4156.5496,3759.4331,0.0,398.8439
State,Missouri,29,65+,Race,Native American,4 to 5,0.2798,10077.4541,9330.1432,0.0,607.6555
State,Missouri,29,65+,Race,Native American,6+,0.2436,30089.9498,29175.6447,0.2295,2054.9451
State,Missouri,29,65+,Race,non-Hispanic Black,2 to 3,0.2535,4564.078,4477.494,0.0574,425.6691
State,Missouri,29,65+,Race,non-Hispanic Black,4 to 5,0.2393,10404.1832,10414.9866,0.1037,782.0034
State,Missouri,29,65+,Race,non-Hispanic Black,6+,0.2502,32383.7788,33169.4246,0.2602,2165.9475
State,Missouri,29,65+,Race,non-Hispanic White,0 to 1,0.2991,1902.1746,1803.5652,0.0403,138.529
State,Missouri,29,65+,Race,non-Hispanic White,2 to 3,0.2949,5442.2024,5237.7839,0.0629,354.6834
State,Missouri,29,65+,Race,non-Hispanic White,4 to 5,0.2245,10312.7531,10033.3252,0.0954,664.4301
State,Missouri,29,65+,Race,non-Hispanic White,6+,0.1815,27342.4788,26792.6062,0.2137,1729.0737
State,Missouri,29,<65,Race,Asian Pacific Islander,6+,0.1269,35805.3665,36308.9524,0.25,3637.2549
State,Missouri,29,<65,Race,Hispanic,0 to 1,0.3755,2269.5898,2036.0602,0.0,478.6036
State,Missouri,29,<65,Race,Hispanic,2 to 3,0.2689,8200.0788,7970.8686,0.1172,1108.4906
State,Missouri,29,<65,Race,Hispanic,4 to 5,0.1962,15655.7931,15470.4398,0.2241,1616.3793
State,Missouri,29,<65,Race,Hispanic,6+,0.1594,38589.167,39251.7941,0.3494,4047.7454
State,Missouri,29,<65,Race,Native American,0 to 1,0.3567,2903.7611,2721.7565,0.0,466.3212
State,Missouri,29,<65,Race,Native American,6+,0.1904,39315.5699,38402.2876,0.4588,4300.9709
State,Missouri,29,<65,Race,non-Hispanic Black,0 to 1,0.334,2390.1735,2372.562,0.0917,571.6883
State,Missouri,29,<65,Race,non-Hispanic Black,2 to 3,0.2547,8462.325,8485.0249,0.1609,1224.4636
State,Missouri,29,<65,Race,non-Hispanic Black,4 to 5,0.2089,15490.266,15646.8632,0.1468,1637.746
State,Missouri,29,<65,Race,non-Hispanic Black,6+,0.2024,40919.5225,42386.857,0.3584,3685.2066
State,Missouri,29,<65,Race,non-Hispanic White,0 to 1,0.3609,2599.8412,2436.3494,0.0711,395.1815
State,Missouri,29,<65,Race,non-Hispanic White,2 to 3,0.2774,7212.8124,6909.5905,0.1095,863.0003
State,Missouri,29,<65,Race,non-Hispanic White,4 to 5,0.1961,12533.4541,12192.7115,0.1454,1338.3934
State,Missouri,29,<65,Race,non-Hispanic White,6+,0.1657,30804.5925,30350.5038,0.2788,2990.7185
State,Missouri,29,All,Race,Asian Pacific Islander,4 to 5,0.2033,9367.5878,9287.1082,0.0921,643.5045
State,Missouri,29,All,Race,Asian Pacific Islander,6+,0.1173,27814.2962,28201.183,0.2197,1959.8604
State,Missouri,29,All,Race,Hispanic,0 to 1,0.361,1629.4509,1493.923,0.0,258.1116
State,Missouri,29,All,Race,Hispanic,2 to 3,0.2735,5819.8318,5613.4322,0.1115,602.9836
State,Missouri,29,All,Race,Hispanic,4 to 5,0.2036,11461.9732,11266.4837,0.1577,1000.6464
State,Missouri,29,All,Race,Hispanic,6+,0.1619,31613.6234,31757.5829,0.2615,2508.9431
State,Missouri,29,All,Race,Native American,0 to 1,0.2919,2076.0811,1966.8155,0.0,295.2128
State,Missouri,29,All,Race,Native American,6+,0.2213,33424.1213,32510.1859,0.3399,2866.6667
State,Missouri,29,All,Race,non-Hispanic Black,0 to 1,0.2876,1712.7567,1683.1485,0.0824,347.9103
State,Missouri,29,All,Race,non-Hispanic Black,2 to 3,0.254,6118.758,6075.7581,0.1222,744.2405
State,Missouri,29,All,Race,non-Hispanic Black,4 to 5,0.2272,12264.1033,12328.2217,0.1244,1094.9383
State,Missouri,29,All,Race,non-Hispanic Black,6+,0.2312,35355.9242,36378.934,0.3016,2694.9534
State,Missouri,29,All,Race,non-Hispanic White,0 to 1,0.3096,2039.8618,1928.4477,0.0512,189.1804
State,Missouri,29,All,Race,non-Hispanic White,2 to 3,0.292,5726.9583,5506.6499,0.074,436.4328
State,Missouri,29,All,Race,non-Hispanic White,4 to 5,0.2197,10648.2913,10359.5989,0.1051,766.263
State,Missouri,29,All,Race,non-Hispanic White,6+,0.1788,27885.6462,27350.801,0.2257,1927.0119
State,Montana,30,65+,Race,Hispanic,0 to 1,0.4506,1428.5269,1412.1323,0.0,144.5183
State,Montana,30,65+,Race,Hispanic,6+,0.1115,30596.1954,32787.6275,0.2534,2570.4698
State,Montana,30,65+,Race,Native American,4 to 5,0.2052,11433.3772,12438.4284,0.0895,1135.0763
State,Montana,30,65+,Race,Native American,6+,0.1683,32930.6467,36142.3063,0.2301,2731.7397
State,Montana,30,65+,Race,non-Hispanic White,0 to 1,0.4476,2057.7685,2107.6351,0.0425,135.8194
State,Montana,30,65+,Race,non-Hispanic White,2 to 3,0.2894,6407.3593,6679.095,0.0631,399.3621
State,Montana,30,65+,Race,non-Hispanic White,4 to 5,0.1628,12270.8287,13006.1866,0.097,823.6836
State,Montana,30,65+,Race,non-Hispanic White,6+,0.1002,27349.1234,29229.3442,0.1831,1837.8608
State,Montana,30,<65,Race,Native American,2 to 3,0.2702,12378.2175,13121.5501,0.1418,1367.6471
State,Montana,30,<65,Race,Native American,4 to 5,0.1689,16554.1686,17315.4219,0.1579,2217.6471
State,Montana,30,<65,Race,Native American,6+,0.1212,40493.5595,43366.0843,0.2936,4295.082
State,Montana,30,<65,Race,non-Hispanic White,0 to 1,0.5201,2687.7008,2702.9807,0.0838,381.2911
State,Montana,30,<65,Race,non-Hispanic White,2 to 3,0.2736,7740.8242,7899.5356,0.1024,1055.7263
State,Montana,30,<65,Race,non-Hispanic White,4 to 5,0.1271,14552.4074,15316.326,0.1735,1913.101
State,Montana,30,<65,Race,non-Hispanic White,6+,0.0793,31828.3759,34264.3452,0.2284,3315.1943
State,Montana,30,All,Race,Asian Pacific Islander,0 to 1,0.4821,1997.4615,1806.971,0.0,233.1081
State,Montana,30,All,Race,Hispanic,6+,0.1057,30593.6057,32965.1702,0.2359,2761.4213
State,Montana,30,All,Race,Native American,2 to 3,0.2777,8200.5184,8709.3913,0.0852,822.8762
State,Montana,30,All,Race,Native American,4 to 5,0.194,12817.3749,13756.5347,0.1131,1427.663
State,Montana,30,All,Race,Native American,6+,0.1537,34781.5502,37910.2118,0.2475,3114.343
State,Montana,30,All,Race,non-Hispanic Black,2 to 3,0.2471,3649.4993,4285.7033,0.0,732.5581
State,Montana,30,All,Race,non-Hispanic White,0 to 1,0.4564,2145.025,2190.1008,0.0513,169.8215
State,Montana,30,All,Race,non-Hispanic White,2 to 3,0.2875,6561.6364,6820.2956,0.0692,475.301
State,Montana,30,All,Race,non-Hispanic White,4 to 5,0.1584,12493.2757,13231.4182,0.107,929.8985
State,Montana,30,All,Race,non-Hispanic White,6+,0.0977,27791.2371,29726.3117,0.1883,1983.6775
State,Nebraska,31,65+,Race,Asian Pacific Islander,0 to 1,0.4252,1167.4459,1119.9326,0.0,102.1776
State,Nebraska,31,65+,Race,Hispanic,0 to 1,0.4128,1187.2385,1161.9132,0.0,123.7224
State,Nebraska,31,65+,Race,Hispanic,2 to 3,0.2723,5007.1676,4943.0307,0.088,381.7292
State,Nebraska,31,65+,Race,Hispanic,4 to 5,0.1865,10792.5275,10904.895,0.0766,685.7143
State,Nebraska,31,65+,Race,Hispanic,6+,0.1284,30086.7452,30695.7488,0.2114,1911.7647
State,Nebraska,31,65+,Race,Native American,0 to 1,0.2877,1210.1529,1161.2578,0.0,197.3094
State,Nebraska,31,65+,Race,Native American,2 to 3,0.2439,4269.6911,4268.5346,0.0,587.3016
State,Nebraska,31,65+,Race,Native American,6+,0.2619,35085.6013,37071.2442,0.2163,2300.4926
State,Nebraska,31,65+,Race,non-Hispanic Black,0 to 1,0.3261,1321.8693,1277.0635,0.0,140.8907
State,Nebraska,31,65+,Race,non-Hispanic Black,4 to 5,0.211,10313.281,10337.2365,0.1218,750.9387
State,Nebraska,31,65+,Race,non-Hispanic Black,6+,0.198,33668.8646,34766.0309,0.232,2202.6667
State,Nebraska,31,65+,Race,non-Hispanic White,0 to 1,0.3589,2077.1455,2054.383,0.0546,109.7879
State,Nebraska,31,65+,Race,non-Hispanic White,2 to 3,0.2954,6140.134,6199.2266,0.063,309.3266
State,Nebraska,31,65+,Race,non-Hispanic White,4 to 5,0.2024,12055.3596,12326.1684,0.0933,621.4917
State,Nebraska,31,65+,Race,non-Hispanic White,6+,0.1433,29122.1785,30139.7884,0.1915,1517.5948
State,Nebraska,31,<65,Race,Asian Pacific Islander,0 to 1,0.4565,1741.5552,1586.3072,0.0,380.9524
State,Nebraska,31,<65,Race,Asian Pacific Islander,2 to 3,0.2919,4027.2128,3940.0566,0.0,531.9149
State,Nebraska,31,<65,Race,Hispanic,4 to 5,0.1706,15047.3761,15190.2653,0.2466,1789.4737
State,Nebraska,31,<65,Race,Hispanic,6+,0.1296,39874.4186,42932.5832,0.3121,4164.5022
State,Nebraska,31,<65,Race,Native American,0 to 1,0.3722,1779.5571,1792.9195,0.0,422.8856
State,Nebraska,31,<65,Race,Native American,6+,0.1926,46875.1664,48978.9061,0.3429,4384.6154
State,Nebraska,31,<65,Race,non-Hispanic Black,2 to 3,0.2593,8515.6602,8683.2313,0.1582,1246.5374
State,Nebraska,31,<65,Race,non-Hispanic Black,4 to 5,0.1825,15972.1964,16386.7677,0.2415,1978.3465
State,Nebraska,31,<65,Race,non-Hispanic Black,6+,0.1598,40896.8475,42680.6246,0.3677,4887.6404
State,Nebraska,31,<65,Race,non-Hispanic White,0 to 1,0.442,2813.0639,2713.1461,0.0744,370.6681
State,Nebraska,31,<65,Race,non-Hispanic White,2 to 3,0.2777,8446.4957,8224.6762,0.1136,871.3209
State,Nebraska,31,<65,Race,non-Hispanic White,4 to 5,0.1577,15184.798,15240.629,0.1554,1488.8611
State,Nebraska,31,<65,Race,non-Hispanic White,6+,0.1226,33757.2588,34646.9421,0.2804,3373.4707
State,Nebraska,31,All,Race,Asian Pacific Islander,0 to 1,0.4311,1280.8788,1212.0792,0.0,157.2581
State,Nebraska,31,All,Race,Asian Pacific Islander,6+,0.091,32767.8918,33211.9646,0.1667,1891.7197
State,Nebraska,31,All,Race,Hispanic,2 to 3,0.2721,5601.2547,5576.2364,0.1065,533.9181
State,Nebraska,31,All,Race,Hispanic,4 to 5,0.182,11923.1866,12043.6648,0.1396,979.021
State,Nebraska,31,All,Race,Hispanic,6+,0.1287,32881.495,34189.8264,0.2454,2555.0062
State,Nebraska,31,All,Race,Native American,0 to 1,0.3224,1480.0827,1460.7012,0.0,304.2453
State,Nebraska,31,All,Race,Native American,6+,0.2335,39079.4605,41105.1102,0.2747,3006.5147
State,Nebraska,31,All,Race,non-Hispanic Black,2 to 3,0.2625,6369.6749,6360.5235,0.1128,786.6667
State,Nebraska,31,All,Race,non-Hispanic Black,4 to 5,0.1989,12512.7676,12688.5463,0.1814,1228.0031
State,Nebraska,31,All,Race,non-Hispanic Black,6+,0.1819,36360.4566,37713.3064,0.2952,3202.5105
State,Nebraska,31,All,Race,non-Hispanic White,0 to 1,0.3675,2168.5617,2136.2149,0.0592,142.1946
State,Nebraska,31,All,Race,non-Hispanic White,2 to 3,0.2935,6365.4613,6397.1094,0.0708,364.2324
State,Nebraska,31,All,Race,non-Hispanic White,4 to 5,0.1978,12313.1563,12566.2556,0.1005,692.9437
